PZN;Artikelname;DF;PM;PE;Herstellerkürzel;Lager;Bestand;EK;EEK;AVK;VK;EVK;Preisaktion;AP;Kalkulationsmodell;AM;DC;MP;LM;KM
17874387;KADEZYKLUS KRAEMPFEN MENST;FTA;10;St;KADE;ja;2;3,06;2,39;5,90;5,90;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
17874401;KADEZYKLUS STAR BLUT MENST;FTA;20;St;KADE;ja;2;10,16;7,92;17,90;17,90;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
4665340;KAELTE SOFORT KOM 15X21CM;KOM;1;St;WEPA;ja;1;2,05;1,35;2,69;2,20;2,69;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
1566347;KALINOR;BTA;15;St;DESMA;ja;1;4,66;4,54;8,71;8,71;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
2135106;KALINOR;BTA;2X15;St;DESMA;ja;1;9,38;8,96;16,52;16,52;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
7515598;KALINOR;BTA;90;St;DESMA;ja;2;27,96;26,96;45,55;45,59;45,55;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
2758221;KALINOR RETARD P;HKP;100;St;DESMA;ja;7;8,61;8,26;15,20;15,20;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
2758209;KALINOR RETARD P;HKP;20;St;DESMA;ja;2;2,12;2,09;4,08;4,08;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
2758215;KALINOR RETARD P;HKP;50;St;DESMA;ja;3;4,62;4,36;8,60;8,63;8,60;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
7712896;KALIUM VERLA BTL;GRA;100;St;VERLA;ja;1;12,21;10,81;19,30;19,30;19,30;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
7712873;KALIUM VERLA BTL;GRA;50;St;VERLA;ja;1;6,72;6,30;11,25;11,29;11,25;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
8597687;KALIUMIODID;PUL;50;g;EURO;ja;1;39,90;5,07;0,00;0,00;0,00;;0,00;;nein;Ja;Nein;nein, kein Lebensmittel;Nein
14162551;KALT WARM KOM KIND8.5X14.5;KOM;1;ST;WEPA;ja;11;0,71;0,47;0,99;0,99;0,99;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
10964331;KALT WARM KOMPR 12X29 LOSE;KOM;1;ST;WEPA;ja;2;1,90;1,20;2,50;2,70;2,50;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
4861880;KALT WARM KOMPR 8.5X14.5CM;KOM;1;St;WEPA;ja;4;0,74;0,47;1,20;0,99;1,20;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
8465721;KAMILLENBLUETEN;;100;g;APOFI;ja;1;4,80;4,72;6,99;6,99;6,99;;0,00;;nein;Nein;Nein;ja;Nein
329289;KAMILLIN EXTERN ROBUGEN;LOE;10X40;ml;ROBUG;ja;1;10,78;9,32;18,98;18,98;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
565096;KAMILLOSAN KONZENTRAT;KON;100;ml;MYLHC;ja;8;7,59;5,44;12,95;13,98;12,95;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
565073;KAMILLOSAN KONZENTRAT;KON;30;ml;MYLHC;ja;8;3,88;3,25;5,95;7,49;5,95;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
5973405;KAMILLOSAN MUND U RACHENSP;SPR;30;ml;MYLHC;ja;10;5,88;5,15;10,95;10,98;10,95;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
2904639;KAMILLOSAN OCEAN NASENDUSC;;100;ml;MYLHC;ja;0;7,60;6,48;11,49;11,49;0,00;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
16684153;KAMISTAD BABY;GEL;20;ml;STAGM;ja;2;6,73;4,74;10,45;10,47;10,45;;0,00;VK/UVP (abgerundet);nein;Nein;Nein;nein, kein Lebensmittel;Ja
3927045;KAMISTAD GEL;GEL;10;g;STAGM;ja;16;7,13;5,16;11,95;13,32;11,95;;0,00;VK/UVP -10% (Runden auf,95);ja;Nein;Nein;nein, kein Lebensmittel;Nein
3927039;KAMISTAD GEL;GEL;20;g;STAGM;ja;1;11,07;8,01;19,45;19,49;19,45;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
2837759;KETOZOLIN 2%;SHA;120;ml;DERMA;ja;3;10,51;7,99;17,55;18,50;17,55;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
2837742;KETOZOLIN 2%;SHA;60;ml;DERMA;ja;2;5,34;4,17;9,45;9,97;9,45;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
8565196;KHELLIN;;5;g;FAGRO;ja;0;0,00;14,09;0,00;0,00;0,00;;0,00;;nein;Ja;Nein;keine Angabe;Keine Angabe
720355;KIEFERNNADEL KBA;AEO;5;ml;PRIMA;ja;1;4,39;4,01;7,50;7,50;7,50;;0,00;VK/UVP (abgerundet);nein;Nein;Nein;nein, kein Lebensmittel;Ja
13880250;KIJIMEA REGULARIS;GRA;500;g;SYNFO;ja;1;26,42;24,76;39,95;36,99;39,95;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
15999653;KIJIMEA REIZDARM PRO;KAP;14;St;SYNFO;ja;1;16,67;15,96;20,95;20,99;20,95;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
8014912;KINDER MASKE;;50;St;;ja;75;0,00;4,50;9,95;0,00;9,95;;0,00;;keine Angabe;Keine Angabe;Keine Angabe;keine Angabe;Keine Angabe
9526904;KIRSCHKERNKI 10X10CM BABY;;1;St;JUNGH;ja;1;2,73;2,73;4,50;0,00;4,50;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Nein
5275470;KITZINGER HOBBY 1 GÄRAUFSATZ;;;;;ja;2;1,15;1,45;2,95;2,95;0,00;;0,00;;keine Angabe;Keine Angabe;Keine Angabe;;
580463;KLOSTERFRAU MELISSENGEIST;FLU;155;ml;KLOFR;ja;5;8,80;6,60;9,95;9,99;9,95;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
580492;KLOSTERFRAU MELISSENGEIST;FLU;235;ml;KLOFR;ja;1;12,99;11,03;14,75;14,79;14,75;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
580440;KLOSTERFRAU MELISSENGEIST;FLU;95;ml;KLOFR;ja;2;5,76;4,32;7,50;7,29;7,50;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
659302;KLOSTERFRAU VENENGOLD BEIN;GEL;150;ml;KLOFR;ja;1;5,56;4,92;7,95;7,89;7,95;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Ja
1653804;KLYSMA SALINISCH;KLI;135;ml;SERUM;ja;2;2,88;2,08;5,55;5,55;0,00;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
8868241;KNEIPP ARNIKA SALBE S;SAL;100;g;KNEIP;ja;1;6,25;3,44;6,95;7,45;6,95;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
11167571;KNEIPP SEKUNDEN HANDCR;CRE;75;ml;KNEIP;ja;1;3,15;2,51;4,20;4,20;0,00;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Ja
6605514;KOCHSALZ 0.9% ISOTON PL;ILO;20X10;ml;FREKA;ja;2;5,08;2,90;9,20;9,50;9,20;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
1636355;KOCHSALZ 0.9% ISOTON PL;INF;10X250;ml;FREKA;ja;8;12,25;7,14;21,52;21,52;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
809109;KOCHSALZ 0.9% ISOTON PL;INF;10X500;ml;FREKA;ja;1;13,59;8,04;23,12;23,12;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
2737756;KOCHSALZ 0.9% MINIPLAS CON;ILO;20X10;ml;B. BR;ja;4;5,58;3,30;9,95;10,42;9,95;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
17231608;KOCHSALZ 3% INHALAT PAEDIA;IHA;20;St;PA25;ja;2;9,69;9,56;15,38;15,38;0,00;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
2335549;KODAN FORTE FARBLOS;TIN;250;ml;SCHUE;ja;4;7,20;3,70;7,95;10,71;7,95;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
3056515;KOHLE COMPRETTEN;TAB;30;St;KLIN;ja;2;5,87;4,70;8,48;10,97;8,48;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
17598579;KOHLE MEDIZINISCH;;50;g;CAELO;ja;1;16,30;15,09;0,00;0,00;0,00;;0,00;;nein;Ja;Nein;nein, kein Lebensmittel;Nein
4251590;KORODIN HERZ KREISLAUF TRO;FLE;10;ml;ROBUG;ja;1;3,71;3,26;7,15;7,15;7,15;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
4946837;KREON 25000;KMP;200;St;MYLHC;ja;2;58,24;56,22;90,09;90,09;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
2586352;KUKIDENT AKTIVPLUS TABS;TAB;33;St;RECK;ja;1;1,56;1,05;2,49;2,49;0,00;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
10832859;KYTTA SCHMERZSALBE;CRE;100;g;WICKP;ja;18;11,07;7,86;19,45;19,49;19,45;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
10832865;KYTTA SCHMERZSALBE;CRE;150;g;WICKP;ja;0;15,86;11,59;26,95;26,99;26,95;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
10832842;KYTTA SCHMERZSALBE;CRE;50;g;WICKP;ja;3;5,61;4,11;10,45;10,48;10,45;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
12358936;KYTTA WAERMEBALSAM;CRE;100;g;WICKP;ja;2;8,28;6,82;16,95;16,99;16,95;;0,00;VK/UVP (abgerundet);nein;Nein;Nein;nein, kein Lebensmittel;Ja
12358913;KYTTA WAERMEBALSAM;CRE;50;g;WICKP;ja;1;4,79;3,97;10,45;10,48;10,45;;0,00;VK/UVP (abgerundet);nein;Nein;Nein;nein, kein Lebensmittel;Ja
14407544;LACALUT AKTIV ZAHNFL&SAN W;ZPA;75;ml;THEIS;ja;1;3,17;3,06;4,65;4,49;4,65;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Ja
2925937;LACHESIS C200;GLO;10;g;DHU;ja;1;10,73;9,30;18,90;18,90;18,90;;0,00;VK/UVP (abgerundet v2);ja;Nein;Nein;nein, kein Lebensmittel;Nein
1418948;LACTULOSE 1A PHARMA;SIR;1000;ml;1APHA;ja;31;10,35;10,35;14,95;18,23;14,95;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
4916871;LACTULOSE RATIOPHARM SIRUP;SIR;1000;ml;RATIO;ja;0;14,67;5,98;14,95;24,97;14,95;;0,00;MedProd3;ja;Nein;Nein;nein, kein Lebensmittel;Nein
4916859;LACTULOSE RATIOPHARM SIRUP;SIR;200;ml;RATIO;ja;9;3,10;1,53;4,95;5,97;4,95;;0,00;VK/UVP -10% (Runden auf,95);ja;Nein;Nein;nein, kein Lebensmittel;Nein
4916865;LACTULOSE RATIOPHARM SIRUP;SIR;500;ml;RATIO;ja;20;8,27;3,37;7,95;14,79;7,95;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
9240800;LADIVAL AKUT APRES FLUID;GEL;200;ml;STAGM;ja;1;12,96;11,11;19,95;22,36;19,95;;0,00;VK - 10% (Runden auf ,95);nein;Nein;Nein;nein, kein Lebensmittel;Ja
3373492;LADIVAL ALLERG HAUT LSF 30;GEL;200;ml;STAGM;ja;3;13,29;11,27;20,95;22,75;20,95;;0,00;VK - 10% (Runden auf ,95);nein;Nein;Nein;nein, kein Lebensmittel;Ja
3839507;LAMISIL;CRE;15;g;GSKOT;ja;10;5,59;4,07;10,45;10,45;10,45;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
1412124;LAMISIL;CRE;30;g;GSKOT;ja;2;10,73;7,63;18,90;18,90;18,90;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
1096249;LANOLINUM;SAL;100;g;CAELO;ja;1;5,95;4,91;0,00;0,00;0,00;;0,00;;nein;Ja;Nein;keine Angabe;Nein
4132230;LANSINOH STILLEINLAGEN;;36;St;LANSI;ja;1;3,98;3,88;5,99;5,99;5,99;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Nein
5489603;LASEA;WKA;14;St;SCHWA;ja;1;8,15;6,39;13,95;14,65;13,95;;0,00;VK/UVP (abgerundet auf ,95);ja;Nein;Nein;nein, kein Lebensmittel;Nein
5489626;LASEA;WKA;28;St;SCHWA;ja;7;14,96;11,33;24,95;25,45;24,95;;0,00;VK/UVP (abgerundet auf ,95);ja;Nein;Nein;nein, kein Lebensmittel;Nein
623824;LATEX HANDSCH L UNGEP 4389;HAS;100;St;ABENA;ja;2;8,00;9,38;0,00;0,00;0,00;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
8000614;LATEX HANDSCHUHE XL;;100;St;;ja;1;0,00;5,60;9,00;0,00;9,00;;0,00;;keine Angabe;Keine Angabe;Keine Angabe;;
720562;LAVENDEL FEIN KBA;AEO;10;ml;PRIMA;ja;1;6,96;6,25;11,90;11,90;11,90;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Ja
16703637;LAXBENE JUN 4G NEUTR 6M-8J;PLE;30X4;g;MERCL;ja;1;14,04;12,90;23,90;23,90;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
11729922;LAXBENE JUNIOR 500MG/ML;LSE;200;ml;MERCL;ja;3;11,75;9,08;19,95;20,69;19,95;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
3302919;LAXOBERAL ABFUEHR TABL;TAB;50;St;A. NA;ja;4;9,35;7,43;14,80;16,47;14,80;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
1976861;LAXOBERAL ABFUEHR TROPFEN;TEI;15;ml;A. NA;ja;8;5,34;4,25;9,95;9,97;9,95;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
1590311;LAXOBERAL ABFUEHR TROPFEN;TEI;30;ml;A. NA;ja;2;10,61;10,58;16,95;18,68;16,95;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
4348786;LAXOBERAL ABFUEHR TROPFEN;TEI;50;ml;A. NA;ja;2;15,85;15,82;23,90;26,98;23,90;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
7798053;LEBEWOHL HUEHNERAUG EX E;PFL;8;St;LEBEW;ja;2;3,40;2,54;4,50;6,10;4,50;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
622109;LEFAX;KTA;100;St;BAYSE;ja;2;13,49;8,86;22,95;22,99;22,95;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
2487928;LEFAX;KTA;50;St;BAYSE;ja;3;7,76;5,62;14,15;14,18;14,15;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
10537876;LEFAX INTENS LEM FRE 250MG;GRA;20;St;BAYSE;ja;4;6,00;4,47;8,95;9,49;8,95;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
2563865;LEFAX PUMP LIQUID;PPL;100;ml;BAYSE;ja;1;10,78;8,17;18,95;18,98;18,95;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
2563842;LEFAX PUMP LIQUID;PPL;50;ml;BAYSE;ja;3;5,61;4,15;10,45;10,48;10,45;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
11548184;LEGALON MADAUS 156 MG;HKP;120;St;MYLHC;ja;1;67,85;67,57;104,97;104,97;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
16798626;LEICHTER LERNEN DUFTSET;AEO;1;P;PRIMA;ja;1;6,96;6,61;11,90;11,90;11,90;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Nein
15201253;LEICHTER LERNEN RAUMSP BIO;AEO;50;ml;PRIMA;ja;1;7,55;7,48;12,90;12,90;0,00;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Nein
2081729;LEINSAMEN KLENK;KER;250;g;KLENK;ja;1;1,65;1,54;2,30;2,30;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
12397155;LEMOCIN GEGEN HALSSCHMERZ;LUT;20;St;STAGM;ja;5;5,24;3,98;9,75;9,79;9,75;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
723750;LENS PLUS OCUPURE KOCHSALZ;LOE;240;ml;AMOGE;ja;1;6,63;6,43;10,95;0,00;10,95;;0,00;VK/UVP (abgerundet);nein;Nein;Ja;nein, kein Lebensmittel;Nein
1166837;LENSCARE PENTAZY PROT ENTF;TAB;12;St;LENSC;ja;1;3,53;2,61;4,99;4,99;0,00;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
4407187;LENTO NIT K;ATR;10;ml;OPTIM;ja;1;4,27;4,23;6,70;6,70;0,00;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
4407218;LENTO NIT K;ATR;3X10;ml;OPTIM;ja;1;9,11;8,86;14,30;14,30;0,00;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
625987;LEUKOPLAST 5X1.25CM;PFL;1;St;BSNME;ja;4;3,33;1,60;2,95;0,00;2,95;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Keine Angabe
625993;LEUKOPLAST 5X2.50CM;PFL;1;St;BSNME;ja;4;5,05;2,42;5,95;0,00;5,95;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Keine Angabe
626219;LEUKOSILK 5MX1.25CM;PFL;1;St;BSNME;ja;6;3,83;1,83;3,50;0,00;3,50;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Keine Angabe
626225;LEUKOSILK 5MX2.5CM;PFL;1;St;BSNME;ja;6;6,33;2,99;4,95;0,00;4,95;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Keine Angabe
7610374;LEUKOSTRIP 4X38MM EINZELB;PFL;10X8;St;SMITN;ja;1;55,02;28,62;33,81;0,00;33,81;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
8828247;LEUKOSTRIP S 3/4 STREIFEN;PFL;2;P;SMITN;ja;1;5,67;2,81;4,75;0,00;4,75;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
9244896;LEVOCETIRIZIN TAD 5MG FTA;FTA;20;St;TAD;ja;1;4,81;4,18;8,95;8,98;8,95;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
11022921;LEVONORARISTO 1.5MG;TAB;1;St;ARISB;ja;1;9,64;3,86;16,98;16,98;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
17155209;LICHTERFUNKELN DUFTMISCH;AEO;5;ml;PRIMA;ja;2;5,79;4,45;9,90;9,90;9,90;;0,00;VK/UVP (abgerundet);nein;Nein;Nein;nein, kein Lebensmittel;Nein
4531958;LINDESA HAUTSCHUTZ;CRE;75;ml;EB ME;ja;2;3,12;2,91;4,35;4,35;4,35;;0,00;;nein;Nein;Keine Angabe;keine Angabe;Ja
17526835;LINGUMELT AKUT 2MG LY Z.E.;SMT;12;St;KLIN;ja;6;5,98;3,59;7,95;11,17;7,95;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
17526829;LINGUMELT AKUT 2MG LY Z.E.;SMT;6;St;KLIN;ja;2;3,62;2,17;4,95;6,97;4,95;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
2489672;LINOLA;CRE;50;g;WOLFF;ja;1;5,72;5,48;10,69;10,69;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
10102138;LINOLA DUSCH UND WASCH;XDG;100;ml;WOLFF;ja;1;3,96;3,64;5,95;5,75;5,95;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Ja
6797904;LINOLA DUSCH UND WASCH;XDG;300;ml;WOLFF;ja;2;8,95;7,16;12,95;12,99;12,95;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Ja
1875427;LINOLA FETT;CRE;150;g;WOLFF;ja;1;17,24;15,16;27,95;29,33;27,95;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
1875315;LINOLA FETT;CRE;50;g;WOLFF;ja;1;6,14;5,32;10,70;11,47;10,70;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
1875350;LINOLA FETT;CRE;75;g;WOLFF;ja;1;8,79;7,09;14,45;15,48;14,45;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
5484296;LINOLA GESICHT;CRE;50;ml;WOLFF;ja;1;10,33;7,69;14,95;14,99;14,95;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Ja
16002840;LINOLA HAND FORTE;CRE;50;ml;WOLFF;ja;1;4,82;4,74;6,50;6,99;6,50;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Ja
4024782;LINOLA HAUTMILCH;MIL;200;ml;WOLFF;ja;5;10,33;8,26;14,95;14,99;14,95;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Ja
10339828;LINOLA SCHUTZ BALSAM;BAL;100;ml;WOLFF;ja;2;11,02;8,82;15,95;15,99;15,95;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Ja
16604556;LINOLA SEPT HAND DESINFEKT;GEL;300;ml;WOLFF;ja;1;6,51;6,14;8,90;9,45;8,90;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Nein
16606503;LINOLA SEPT HAND DESINFEKT;GEL;80;ml;WOLFF;ja;1;2,52;2,49;5,95;3,65;5,95;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Nein
16878383;LINOLA SEPT MUND&RACHENSPU;SUS;375;ml;WOLFF;ja;2;8,23;0,00;11,95;11,95;0,00;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
8768976;LINOLA SHAMPOO FORTE;SHA;200;ml;WOLFF;ja;2;9,64;7,71;13,95;13,99;13,95;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Ja
13889966;LIORAN CENTRA;UTA;20;ST;CESR;ja;1;6,66;6,04;12,45;12,45;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
1633500;LIORAN DIE PASSIONSBLUME;HKP;80;St;CESR;ja;0;16,04;13,73;27,30;27,30;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
448686;LITSEA BIO;AEO;5;ml;PRIMA;ja;1;2,87;2,82;4,90;4,90;4,90;;0,00;VK/UVP (abgerundet);nein;Nein;Nein;nein, kein Lebensmittel;Ja
202465;LIVOCAB DIREKT;NAS;5;ml;JOHNS;ja;7;5,34;4,10;9,95;9,97;9,95;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
676714;LIVOCAB DIREKT AUGENTROPF;ATR;4;ml;JOHNS;ja;9;7,09;5,27;12,95;13,24;12,95;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
676789;LIVOCAB DIREKT KOMBI4AT5NS;KPG;1;P;JOHNS;ja;6;11,56;8,67;20,35;20,36;20,35;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
12657998;LIVSANE CALCIUM BRAUSETABL;BTA;20;St;PXG P;ja;1;0,95;0,95;1,95;1,09;1,95;;0,00;;nein;Nein;Nein;ja;Nein
16145611;LIVSANE LAEUSE NISSENKAMM;;1;St;PXG P;ja;2;1,99;1,28;3,99;3,99;0,00;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Nein
16145574;LIVSANE LAEUSE+NISSEN SHA;SHA;100;ml;PXG P;ja;2;8,02;0,00;13,95;10,12;13,95;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
16742732;LIVSANE NASENSPRAY DEXPANT;SPR;20;ml;PXG P;ja;0;3,45;2,46;4,15;4,19;4,15;;0,00;VK/UVP (abgerundet);nein;Nein;Ja;nein, kein Lebensmittel;Nein
16325922;LIVSANE VITAMIN B KOMP HD;RET;60;St;PXG P;ja;0;4,45;0,00;6,20;6,99;6,20;;0,00;;nein;Nein;Nein;ja;Nein
12658354;LIVSANE VITAMIN C BRAUSETA;BTA;20;St;PXG P;ja;1;1,39;0,56;1,59;1,59;0,00;;0,00;;nein;Nein;Nein;ja;Nein
18223812;LOCERYL NAGELL G NA DIREKT;NAW;1.25;ml;GALDE;ja;6;12,65;11,39;21,99;21,99;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
11286175;LOCERYL NAGELL G NA DIREKT;NAW;3;ml;GALDE;ja;6;21,88;19,01;35,95;35,97;35,95;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
3275602;LOMATUELL H 10X10CM;VER;10;St;LORAU;ja;2;15,03;8,82;13,46;0,00;13,46;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
1939446;LOPEDIUM AKUT B AKU DURCHF;HKP;10;St;HEXAL;ja;21;2,72;1,49;5,25;5,25;5,25;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
3928406;LOPEDIUM T AKUT B AK DURCH;TAB;10;St;HEXAL;ja;15;2,72;1,49;5,25;5,25;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
1338066;LOPERAMID AKUT 1A PHARMA;HKP;10;St;1APHA;ja;32;1,60;1,21;2,95;3,08;2,95;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
7756497;LOPERAMID AKUT ARISTO 2MG;TAB;10;St;ARISB;ja;2;1,32;1,15;2,50;2,56;2,50;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
251191;LOPERAMID RATIO AKUT 2MG;FTA;10;St;RATIO;ja;4;2,49;1,01;3,95;4,80;3,95;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
3897172;LORA ADGC;TAB;50;St;ZENTI;ja;1;4,80;3,95;8,97;8,97;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
7222502;LORANO AKUT;TAB;20;St;HEXAL;ja;13;5,36;2,84;9,95;10,02;9,95;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
7222904;LORANO AKUT;TAB;50;St;HEXAL;ja;6;12,86;6,81;22,20;22,24;22,20;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
16790122;LORANOPRO 0.5MG/ML LOESUNG;LSE;100;ml;HEXAL;ja;2;11,86;10,60;20,88;20,88;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
